Time,Avg_Sin_Phases
35569,-0.3737823325952411
35570,-0.37392884474887195
35571,-0.3740753957811028
35572,-0.37422198823863634
35573,-0.3743686247892376
35574,-0.37451530815127476
35575,-0.3746620411639158
35576,-0.3748088267909086
35577,-0.3749556681245231
35578,-0.37510256838962913
35579,-0.3752495309479341
35580,-0.3753965593015881
35581,-0.37554365708950477
35582,-0.3756908281025554
35583,-0.37583807628703536
35584,-0.37598540574771655
35585,-0.3761328210218512
35586,-0.3762803270687731
35587,-0.3764279287238309
35588,-0.37657563102747915
35589,-0.3767234392358149
35590,-0.3768713588216491
35591,-0.3770193954912735
35592,-0.37716755519185585
35593,-0.37731584411828556
35594,-0.37746426872183514
35595,-0.3776128357190927
35596,-0.3777615521011181
35597,-0.37791042514286105
35598,-0.37805946269376
35599,-0.3782086736022104
35600,-0.3783580665441121
35601,-0.3785076505535434
35602,-0.3786574350782922
35603,-0.3788074299968985
35604,-0.37895764563613954
35605,-0.3791080927890152
35606,-0.3792587827332138
35607,-0.3794097272496831
35608,-0.37956093864910173
35609,-0.3797124305519587
35610,-0.3798642171482133
35611,-0.3800163129416663
35612,-0.3801687331219276
35613,-0.380321493592493
35614,-0.380474610999472
35615,-0.380628102760885
35616,-0.38078198709632816
35617,-0.3809362830532522
35618,-0.38109101054262345
35619,-0.38124619073716703
35620,-0.3814018473211535
35621,-0.3815580042317722
35622,-0.3817146864741764
35623,-0.38187192032031925
35624,-0.3820297333631768
35625,-0.3821881545711783
35626,-0.38234721433867697
35627,-0.3825069446171843
35628,-0.38266737994043665
35629,-0.3828285562472355
35630,-0.38299051101922
35631,-0.3831532835907362
35632,-0.38331691521188527
35633,-0.3834814491090103
35634,-0.3836469305418412
35635,-0.3838134068609495
35636,-0.3839809288809163
35637,-0.38414955024568426
35638,-0.38431932644654354
35639,-0.38449031558793306
35640,-0.3846625784333393
35641,-0.3848361784426756
35642,-0.38501118178866556
35643,-0.3851876573252804
35644,-0.385365676611656
35645,-0.3855453138536184
35646,-0.38572664581672306
35647,-0.38590975170673186
35648,-0.38609471300510034
35649,-0.3862816123743263
35650,-0.38647053291193634
35651,-0.386661559784515
35652,-0.38685477884149966
35653,-0.3870502760605762
35654,-0.3872481369135958
35655,-0.38744844534894396
35656,-0.3876512763442417
35657,-0.3878567002486702
35658,-0.38806478268814126
35659,-0.3882755813849042
35660,-0.3884891442200943
35661,-0.3887054988786247
35662,-0.3889246573360231
35663,-0.38914661592556415
35664,-0.3893713504997407
35665,-0.3895988136881864
35666,-0.3898289194905632
35667,-0.3900615465015812
35668,-0.39029654042109824
35669,-0.39053370772080004
35670,-0.3907728105644225
35671,-0.391013567844503
35672,-0.39125565467926054
35673,-0.391498701543055
35674,-0.3917422917504586
35675,-0.3919859687742187
35676,-0.3922292396155669
35677,-0.3924715828198758
35678,-0.392712462043868
35679,-0.3929513249384593
35680,-0.3931876161059449
35681,-0.3934207963004109
35682,-0.3936503623627418
35683,-0.3938758427531402
35684,-0.3940968172542997
35685,-0.39431292942448476
35686,-0.3945238874473473
35687,-0.394729474754524
35688,-0.3949295568454979
35689,-0.3951240741208716
35690,-0.3953130420061769
35691,-0.39549654647345445
35692,-0.39567473701879824
35693,-0.3958478172948768
35694,-0.3960160340996482
35695,-0.39617967119095554
35696,-0.3963390371824823
35697,-0.3964944541209735
35698,-0.39664625320854857
35699,-0.396794765249899
35700,-0.39694031283664455
35701,-0.39708320803386005
35702,-0.39722374727164084
35703,-0.3973622078038053
35704,-0.39749884709969313
35705,-0.3976339014050913
35706,-0.3977675852717732
35707,-0.39790009214352856
35708,-0.3980315949432069
35709,-0.3981622470767331
35710,-0.3982921837274037
35711,-0.3984215232440909
35712,-0.39855036855796155
35713,-0.3986788086299736
35714,-0.39880691988601946
35715,-0.39893476755843627
35716,-0.39906240696838063
35717,-0.3991898847191786
35718,-0.399317239840742
35719,-0.399444504840221
35720,-0.39957170636478906
35721,-0.39969886610994004
35722,-0.3998260015485051
35723,-0.39995312653606907
35724,-0.4000802518588954
35725,-0.40020738575428283
35726,-0.40033453431402305
35727,-0.40046170182337776
35728,-0.4005888910845751
35729,-0.4007161037425817
35730,-0.4008433404915913
35731,-0.40097060148824426
35732,-0.40109788618733555
35733,-0.4012251935966418
35734,-0.4013525223935802
35735,-0.4014798710428248
35736,-0.401607237907511
35737,-0.40173462131649407
35738,-0.40186201960898627
35739,-0.40198943119515385
35740,-0.4021168547030717
35741,-0.4022442891310852
35742,-0.4023717334901658
35743,-0.402499186995367
35744,-0.40262664910361623
35745,-0.40275411955432705
35746,-0.40288159835599535
35747,-0.4030090858016405
35748,-0.4031365824838521
35749,-0.4032640893030913
35750,-0.40339160773299465
35751,-0.4035191397861325
35752,-0.4036466875875243
35753,-0.4037742536336276
35754,-0.403901840799365
35755,-0.4040294523125393
35756,-0.4041570917944556
35757,-0.40428476326823315
35758,-0.40441247147514686
35759,-0.4045402217963699
35760,-0.40466801976399536
35761,-0.4047958713851066
35762,-0.4049237831558964
35763,-0.4050517620685897
35764,-0.40517981562393934
35765,-0.4053079518077687
35766,-0.4054361797499439
35767,-0.40556450954199186
35768,-0.40569295141610173
35769,-0.40582151627244495
35770,-0.40595021564824585
35771,-0.40607906181120834
35772,-0.406208067785101
35773,-0.4063372473647494
35774,-0.4064666159744913
35775,-0.406596190496275
35776,-0.4067259882323347
35777,-0.406856027527364
35778,-0.40698632767628184
35779,-0.40711690921339655
35780,-0.4072477943443711
35781,-0.4073790073734334
35782,-0.4075105734435235
35783,-0.40764251918079963
35784,-0.40777487278087693
35785,-0.407907664015921
35786,-0.40804092466545006
35787,-0.40817468998220185
35788,-0.4083089965518926
35789,-0.40844388304803675
35790,-0.4085793904313582
35791,-0.4087155622690125
35792,-0.4088524459738605
35793,-0.40899009112673024
35794,-0.40912855002753173
35795,-0.40926787799510667
35796,-0.409408133618889
35797,-0.40954938051596035
35798,-0.40969168528955063
35799,-0.40983511790581784
35800,-0.40997975204631515
35801,-0.41012566518503457
35802,-0.4102729399995472
35803,-0.4104216631381338
35804,-0.4105719251148474
35805,-0.41072382054132445
35806,-0.41087744781974145
35807,-0.4110329090853996
35808,-0.4111903101743174
35809,-0.4113497602094348
35810,-0.41151137019547396
35811,-0.4116752514014208
35812,-0.4118415175933755
35813,-0.41201028318341776
35814,-0.4121816607095181
35815,-0.41235575317847745
35816,-0.41253266236544767
35817,-0.41271248495470925
35818,-0.41289530954128734
35819,-0.4130812019768554
35820,-0.4132702129632966
35821,-0.41346237714934475
35822,-0.41365769921149254
35823,-0.41385615656178887
35824,-0.41405770006723597
35825,-0.4142622359447336
35826,-0.4144696273714902
35827,-0.41467970180846486
35828,-0.4148922353091945
35829,-0.4151069479672052
35830,-0.4153235153169894
35831,-0.4155415599543354
35832,-0.41576065939308327
35833,-0.41598034755158936
35834,-0.41620011917256877
35835,-0.4164194401626126
35836,-0.416637758155004
35837,-0.41685450870628704
35838,-0.41706913263207274
35839,-0.4172810878748213
35840,-0.4174898543346336
35841,-0.41769496094641373
35842,-0.41789597894536656
35843,-0.4180925414563698
35844,-0.4182843504435013
35845,-0.4184711695219333
35846,-0.4186528424240401
35847,-0.41882927688799737
35848,-0.41900044936502046
35849,-0.4191664008689787
35850,-0.4193272245838574
35851,-0.4194830652996605
35852,-0.4196341069183184
35853,-0.4197805657003834
35854,-0.4199226829222444
35855,-0.4200607167566089
35856,-0.4201949350465137
35857,-0.42032561060521073
35858,-0.4204530148477078
35859,-0.42057741394061654
35860,-0.4206990661027861
35861,-0.42081821762203475
35862,-0.4209351024418081
35863,-0.4210499400000856
35864,-0.42116293474879846
35865,-0.4212742761731235
35866,-0.42138413837739763
35867,-0.42149268094167025
35868,-0.42160004912050475
35869,-0.4217063747624971
35870,-0.4218117769985696
35871,-0.42191636312469233
35872,-0.4220202295450134
35873,-0.4221234626733277
35874,-0.42222613960288297
35875,-0.42232832920688324
35876,-0.42243009300857554
35877,-0.4225314855340421
35878,-0.42263255528202875
35879,-0.4227333453268189
35880,-0.42283389380905667
35881,-0.42293423455814577
35882,-0.42303439761559164
35883,-0.42313440960015136
35884,-0.42323429414433067
35885,-0.42333407228094855
35886,-0.4234337627281259
35887,-0.42353338218978553
35888,-0.423632945630757
35889,-0.42373246649636764
35890,-0.4238319571151538
35891,-0.423931429001646
35892,-0.4240308924236311
35893,-0.42413035685382133
35894,-0.42422983111298906
35895,-0.4243293234808472
35896,-0.42442884180072127
35897,-0.42452839357559674
35898,-0.42462798609341396
35899,-0.42472762645174544
35900,-0.4248273216271592
35901,-0.42492707853854145
35902,-0.4250269041427133
35903,-0.4251268056419713
35904,-0.42522679104702926
35905,-0.42532686808701337
35906,-0.42542704467489134
35907,-0.42552732905289864
35908,-0.42562772976622265
35909,-0.4257282557176684
35910,-0.42582891620462926
35911,-0.42592972099235277
35912,-0.42603068029906144
35913,-0.4261318048283062
35914,-0.42623310640956735
35915,-0.4263345976551364
35916,-0.42643629144121753
35917,-0.4265382012998744
35918,-0.42664034147728513
35919,-0.4267427269658837
35920,-0.426845373536611
35921,-0.42694829777135623
35922,-0.42705151721286255
35923,-0.4271550503467818
35924,-0.4272589167535984
35925,-0.4273631385221817
35926,-0.42746773819450523
35927,-0.4275727393607844
35928,-0.4276781669212485
35929,-0.42778404721530033
35930,-0.4278904080666838
35931,-0.4279972787459022
35932,-0.42810469012538704
35933,-0.4282126756394556
35934,-0.4283212703587506
35935,-0.42843051095512763
35936,-0.4285404361015449
35937,-0.428651086549171
35938,-0.4287625051303815
35939,-0.42887473686739136
35940,-0.4289878290410771
35941,-0.4291018323670784
35942,-0.4292168008071987
35943,-0.42933279035912586
35944,-0.4294498598987693
35945,-0.42956807120975504
35946,-0.4296874890716351
35947,-0.42980818130651127
